Date,official_ttc_GAZOLE_eur_liter,official_ttc_SP95_eur_liter,official_ttc_E10_eur_liter,official_ttc_SP98_eur_liter,official_ttc_E85_eur_liter,official_ttc_GPLC_eur_liter,station_ttc_E85_eur_liter,station_ttc_GPLC_eur_liter,station_ttc_GAZOLE_eur_liter,station_ttc_SP95_eur_liter,station_ttc_E10_eur_liter,station_ttc_SP98_eur_liter,Day_of_week
2023-09-17,,,,,,,1.01853,1.00046,1.95333,1.95845,1.95637,1.99136,Sunday
2023-09-18,,,,,,,1.0191,0.98792,1.94747,1.97849,1.94629,2.00169,Monday
2023-09-19,,,,,,,1.02192,0.98853,1.9507,1.97651,1.94972,2.00273,Tuesday
2023-09-20,,,,,,,1.01681,0.98527,1.94698,1.97408,1.94719,2.00002,Wednesday
2023-09-21,,,,,,,1.02087,0.98981,1.94496,1.97265,1.94593,1.99856,Thursday
2023-09-22,1.941,1.9715,1.9443,2.0109,1.0238,0.9785,1.01834,0.99173,1.93861,1.96736,1.93744,1.99715,Friday
2023-09-23,,,,,,,1.01692,0.99087,1.94375,1.96573,1.94435,1.99579,Saturday
2023-09-24,,,,,,,1.01607,1.00385,1.95657,1.96654,1.95694,1.99081,Sunday
2023-09-25,,,,,,,1.01755,0.98932,1.94483,1.97139,1.94196,1.99682,Monday
2023-09-26,,,,,,,1.02009,0.99347,1.94548,1.96623,1.9437,1.99849,Tuesday
2023-09-27,,,,,,,1.01845,0.98756,1.93569,1.96117,1.93653,1.99321,Wednesday
2023-09-28,,,,,,,1.01584,0.98514,1.93814,1.95033,1.93556,1.99292,Thursday
2023-09-29,1.9121,1.9265,1.9102,1.9848,1.0118,0.9767,1.00073,0.97712,1.88818,1.8982,1.87773,1.95978,Friday
2023-09-30,,,,,,,1.00957,0.98452,1.93497,1.92098,1.92555,1.98248,Saturday
2023-10-01,,,,,,,1.004,,1.90711,1.919,1.8875,1.95688,Sunday
2023-10-02,,,,,,,0.99629,0.98501,1.91538,1.92752,1.89469,1.97284,Monday
2023-10-03,,,,,,,1.00661,0.98952,1.93939,1.90946,1.90052,1.97567,Tuesday
2023-10-04,,,,,,,1.00587,0.98855,1.93655,1.89935,1.89617,1.96721,Wednesday
2023-10-05,,,,,,,1.00463,0.98497,1.92805,1.89519,1.88478,1.95987,Thursday
2023-10-06,1.8921,1.881,1.8632,1.9483,1.0031,0.9763,0.99405,0.99293,1.89262,1.86635,1.85273,1.9382,Friday
2023-10-07,,,,,,,1.00362,0.99194,1.88534,1.86345,1.85138,1.9411,Saturday
2023-10-08,,,,,,,1.01258,0.98411,1.88561,1.87918,1.85745,1.95145,Sunday
2023-10-09,,,,,,,1.00104,0.98706,1.87699,1.85648,1.84281,1.93449,Monday
2023-10-10,,,,,,,1.00166,0.99326,1.87228,1.84499,1.84119,1.93253,Tuesday
2023-10-11,,,,,,,1.00313,0.98665,1.87292,1.84987,1.84517,1.93172,Wednesday
2023-10-12,,,,,,,1.00227,0.98593,1.8657,1.84344,1.8402,1.9304,Thursday
2023-10-13,1.848,1.8355,1.8157,1.9025,1.0035,0.9754,1.00097,0.98693,1.82786,1.80733,1.78604,1.86515,Friday
2023-10-14,,,,,,,1.00534,0.98982,1.86815,1.8392,1.82717,1.91859,Saturday
2023-10-15,,,,,,,1.01324,0.98612,1.89663,1.82134,1.84974,1.94617,Sunday
2023-10-16,,,,,,,0.99866,0.98802,1.86803,1.82731,1.81398,1.90235,Monday
2023-10-17,,,,,,,1.0014,0.99395,1.89078,1.83369,1.82892,1.91609,Tuesday
2023-10-18,,,,,,,1.00245,0.98416,1.88528,1.82499,1.8336,1.92035,Wednesday
2023-10-19,,,,,,,1.00151,0.9876,1.91063,1.84559,1.83757,1.92714,Thursday
2023-10-20,1.8818,1.8506,1.8308,1.9136,1.0031,0.9781,1.00108,0.98499,1.89328,1.84662,1.84065,1.92024,Friday
2023-10-21,,,,,,,1.0032,0.98953,1.89341,1.84064,1.84594,1.92884,Saturday
2023-10-22,,,,,,,1.01134,1.00343,1.90576,1.82814,1.86281,1.94652,Sunday
2023-10-23,,,,,,,0.99991,0.98514,1.90049,1.85398,1.84879,1.92422,Monday
2023-10-24,,,,,,,1.00159,0.98881,1.89631,1.86282,1.8502,1.93077,Tuesday
2023-10-25,,,,,,,1.00341,0.98774,1.89755,1.85293,1.85891,1.93681,Wednesday
2023-10-26,,,,,,,1.0031,0.98516,1.88704,1.84542,1.85139,1.93102,Thursday
2023-10-27,1.8542,1.8461,1.8249,1.9075,1.0037,0.9777,1.00069,0.98862,1.83645,1.81667,1.79884,1.89065,Friday
2023-10-28,,,,,,,1.00548,0.98914,1.85465,1.84402,1.82464,1.89732,Saturday
2023-10-29,,,,,,,1.01002,1.00439,1.87677,1.82645,1.85005,1.93935,Sunday
2023-10-30,,,,,,,1.00251,0.99084,1.85929,1.85273,1.82792,1.91854,Monday
2023-10-31,,,,,,,1.00336,0.9884,1.85466,1.84862,1.83155,1.92215,Tuesday
2023-11-01,,,,,,,1.01389,0.99682,1.87251,1.84395,1.86159,1.943,Wednesday
2023-11-02,,,,,,,0.99183,0.98919,1.84557,1.84842,1.8321,1.92293,Thursday
2023-11-03,1.8466,1.8593,1.8391,1.9172,0.9971,0.9797,0.98177,0.98934,1.83996,1.83772,1.82238,1.9059,Friday
2023-11-04,,,,,,,1.00225,0.98958,1.86042,1.84712,1.83451,1.92181,Saturday
2023-11-05,,,,,,,1.00888,1.00452,1.86495,1.85511,1.85316,1.94185,Sunday
2023-11-06,,,,,,,0.99268,0.99241,1.85174,1.84986,1.83278,1.91583,Monday
2023-11-07,,,,,,,1.00029,0.99037,1.86572,1.8532,1.83787,1.9198,Tuesday
2023-11-08,,,,,,,1.00141,0.98719,1.85256,1.85348,1.83769,1.92227,Wednesday
2023-11-09,,,,,,,1.01112,0.98863,1.84821,1.85325,1.83184,1.92051,Thursday
2023-11-10,1.8077,1.8404,1.8171,1.9,0.9954,0.983,0.98656,0.98692,1.79733,1.82582,1.79624,1.86713,Friday
2023-11-11,,,,,,,1.00014,0.99149,1.80362,1.83516,1.81311,1.88447,Saturday
2023-11-12,,,,,,,1.00831,1.00423,1.81891,1.84564,1.83411,1.92991,Sunday
2023-11-13,,,,,,,0.99217,0.98944,1.79817,1.84045,1.81011,1.88284,Monday
2023-11-14,,,,,,,1.00197,0.993,1.80353,1.8445,1.82089,1.90885,Tuesday
2023-11-15,,,,,,,0.99785,0.98649,1.80771,1.84043,1.82523,1.91032,Wednesday
2023-11-16,,,,,,,1.00249,0.99642,1.81059,1.84136,1.82737,1.90911,Thursday
2023-11-17,1.8011,1.8435,1.8189,1.9004,0.9942,0.9812,0.99784,0.98748,1.80412,1.83457,1.81691,1.9045,Friday
2023-11-18,,,,,,,1.00377,0.99048,1.79878,1.82972,1.80814,1.88368,Saturday
2023-11-19,,,,,,,1.01104,1.00451,1.80475,1.83682,1.81547,1.88928,Sunday
2023-11-20,,,,,,,0.99753,0.9894,1.79434,1.82053,1.79667,1.8766,Monday
2023-11-21,,,,,,,0.99917,0.99239,1.79491,1.82023,1.80215,1.89734,Tuesday
2023-11-22,,,,,,,1.0014,0.98741,1.7958,1.82594,1.79756,1.89176,Wednesday
2023-11-23,,,,,,,1.00008,0.9916,1.79623,1.82142,1.80101,1.89308,Thursday
2023-11-24,1.7812,1.8098,1.7828,1.8688,0.9911,0.979,0.98544,0.9827,1.76107,1.78913,1.76514,1.8403,Friday
2023-11-25,,,,,,,0.99669,0.97981,1.7754,1.80353,1.7787,1.85202,Saturday
2023-11-26,,,,,,,1.00803,1.00429,1.8008,1.8129,1.79746,1.87645,Sunday
2023-11-27,,,,,,,0.99545,0.98804,1.78749,1.81391,1.78716,1.86026,Monday
2023-11-28,,,,,,,1.00083,0.99182,1.80244,1.81445,1.79595,1.87313,Tuesday
2023-11-29,,,,,,,1.0018,0.99144,1.79721,1.81416,1.79774,1.89374,Wednesday
2023-11-30,,,,,,,0.9986,0.99025,1.79289,1.81898,1.79497,1.86995,Thursday
2023-12-01,1.7832,1.813,1.7886,1.8707,0.9831,0.9801,0.97913,0.98785,1.77125,1.79165,1.77472,1.84684,Friday
2023-12-02,,,,,,,0.99885,0.98992,1.78172,1.80341,1.79003,1.86075,Saturday
2023-12-03,,,,,,,1.00649,1.00443,1.79533,1.80959,1.79984,1.87371,Sunday
2023-12-04,,,,,,,0.97093,0.99178,1.76997,1.80773,1.77361,1.8488,Monday
2023-12-05,,,,,,,0.99828,0.99013,1.78924,1.81595,1.79702,1.87446,Tuesday
2023-12-06,,,,,,,0.99246,0.9846,1.78085,1.81567,1.79524,1.87107,Wednesday
2023-12-07,,,,,,,0.99679,0.99023,1.77643,1.81625,1.79531,1.87693,Thursday
2023-12-08,1.747,1.7985,1.7685,1.8531,0.9839,0.9806,0.97628,0.98335,1.73204,1.78471,1.75001,1.82685,Friday
2023-12-09,,,,,,,0.9933,0.99506,1.73927,1.79022,1.76246,1.83792,Saturday
2023-12-10,,,,,,,1.00459,1.00446,1.75465,1.79814,1.77749,1.85908,Sunday
2023-12-11,,,,,,,0.98461,0.98953,1.74331,1.79813,1.76464,1.85819,Monday
2023-12-12,,,,,,,0.99338,0.99201,1.75638,1.80177,1.77862,1.85782,Tuesday
2023-12-13,,,,,,,0.9958,0.99228,1.75419,1.80873,1.77463,1.86109,Wednesday
2023-12-14,,,,,,,0.98852,0.99031,1.74168,1.78676,1.76232,1.84406,Thursday
2023-12-15,1.734,1.7924,1.7614,1.8443,0.981,0.9778,0.9887,0.98715,1.72916,1.78189,1.7547,1.8307,Friday
2023-12-16,,,,,,,0.99708,0.99397,1.73444,1.78331,1.762,1.85039,Saturday
2023-12-17,,,,,,,1.00187,1.00421,1.7437,1.78597,1.76984,1.85325,Sunday
2023-12-18,,,,,,,0.9827,0.98833,1.73872,1.79152,1.76015,1.8413,Monday
2023-12-19,,,,,,,0.98492,0.99498,1.74811,1.78971,1.77321,1.85934,Tuesday
2023-12-20,,,,,,,0.98443,0.99295,1.74526,1.79828,1.77249,1.85188,Wednesday
2023-12-21,,,,,,,0.9839,0.99328,1.75522,1.79755,1.77857,1.85348,Thursday
2023-12-22,1.7422,1.799,1.7651,1.848,0.9689,0.9797,0.9568,0.99167,1.72365,1.78542,1.74341,1.81956,Friday
2023-12-23,,,,,,,0.98648,0.99187,1.74228,1.79073,1.76389,1.83736,Saturday
2023-12-24,,,,,,,1.00006,1.00446,1.75258,1.79187,1.78073,1.84914,Sunday
2023-12-25,,,,,,,1.00386,1.00721,1.77437,1.78665,1.79485,1.88381,Monday
2023-12-26,,,,,,,0.98244,0.98371,1.74209,1.80244,1.76126,1.83328,Tuesday
2023-12-27,,,,,,,0.98498,0.99648,1.75171,1.79947,1.77652,1.85315,Wednesday
2023-12-28,,,,,,,0.98685,0.99406,1.75733,1.80018,1.77852,1.85534,Thursday
2023-12-29,1.7492,1.8057,1.7814,1.8628,0.9676,0.9849,0.98142,0.9845,1.74989,1.79862,1.77424,1.85402,Friday
2023-12-30,,,,,,,0.95064,0.98058,1.73227,1.79449,1.7713,1.84433,Saturday
2023-12-31,,,,,,,0.95168,1.00455,1.74424,1.79605,1.77898,1.86419,Sunday
2024-01-01,,,,,,,0.95176,1.00679,1.75908,1.79499,1.79007,1.88478,Monday
2024-01-02,,,,,,,0.94963,0.98738,1.73311,1.8056,1.76445,1.8505,Tuesday
2024-01-03,,,,,,,0.93641,0.99098,1.73186,1.79498,1.76841,1.85625,Wednesday
2024-01-04,,,,,,,0.93512,0.99221,1.72432,1.79588,1.76177,1.8476,Thursday
2024-01-05,1.7278,1.8061,1.7715,1.8601,0.9224,0.9849,0.92787,0.9895,1.71904,1.7927,1.76154,1.84601,Friday
2024-01-06,,,,,,,0.92722,0.99287,1.72286,1.78937,1.76581,1.85328,Saturday
2024-01-07,,,,,,,0.92705,1.0041,1.73925,1.79302,1.77793,1.86418,Sunday
2024-01-08,,,,,,,0.92977,0.99219,1.73138,1.79511,1.76468,1.85346,Monday
2024-01-09,,,,,,,0.92842,0.99414,1.7258,1.79324,1.77198,1.85359,Tuesday
2024-01-10,,,,,,,0.92828,0.99209,1.72184,1.78715,1.76224,1.84843,Wednesday
2024-01-11,,,,,,,0.91156,0.99588,1.72326,1.7919,1.76347,1.85082,Thursday
2024-01-12,1.7227,1.7987,1.7645,1.855,0.9064,0.9814,0.91138,0.98777,1.72468,1.7932,1.76413,1.85329,Friday
2024-01-13,,,,,,,0.90897,0.98709,1.73852,1.79227,1.7771,1.86977,Saturday
2024-01-14,,,,,,,0.90787,1.00378,1.74707,1.78966,1.78624,1.87705,Sunday
2024-01-15,,,,,,,0.91189,0.98963,1.73004,1.79777,1.76247,1.85115,Monday
2024-01-16,,,,,,,0.91193,1.00049,1.73819,1.79788,1.76942,1.85898,Tuesday
2024-01-17,,,,,,,0.91004,0.99147,1.74436,1.80101,1.77833,1.86842,Wednesday
2024-01-18,,,,,,,0.90991,0.99738,1.73626,1.80292,1.77046,1.85781,Thursday
2024-01-19,1.7361,1.8083,1.7742,1.864,0.8993,0.9818,0.90967,0.98946,1.73945,1.80186,1.77095,1.85824,Friday
2024-01-20,,,,,,,0.90624,0.99259,1.74713,1.79864,1.77708,1.87927,Saturday
2024-01-21,,,,,,,0.90759,1.00427,1.75643,1.79936,1.78655,1.87649,Sunday
2024-01-22,,,,,,,0.90293,0.99677,1.74119,1.80378,1.7702,1.85824,Monday
2024-01-23,,,,,,,0.90873,0.99683,1.75238,1.81093,1.78353,1.87513,Tuesday
2024-01-24,,,,,,,0.90882,0.99883,1.76726,1.81711,1.78471,1.87477,Wednesday
2024-01-25,,,,,,,0.90858,0.99017,1.75686,1.81733,1.78476,1.88678,Thursday
2024-01-26,1.7556,1.8244,1.7895,1.878,0.8957,0.9798,0.9071,0.98919,1.76298,1.82096,1.79253,1.8797,Friday
2024-01-27,,,,,,,0.90611,0.99076,1.77117,1.81578,1.7967,1.8958,Saturday
2024-01-28,,,,,,,0.90747,1.0041,1.78563,1.81467,1.80737,1.9136,Sunday
2024-01-29,,,,,,,0.90794,0.98994,1.76611,1.82548,1.78886,1.87449,Monday
2024-01-30,,,,,,,0.9084,0.99647,1.78733,1.84806,1.80196,1.88963,Tuesday
2024-01-31,,,,,,,0.90703,0.98793,1.78588,1.8334,1.80001,1.88457,Wednesday
2024-02-01,,,,,,,0.90773,0.99119,1.79021,1.83698,1.80298,1.89084,Thursday
2024-02-02,1.7934,1.8418,1.8077,1.8958,0.8954,0.9813,0.90463,0.98916,1.79591,1.83368,1.80143,1.88722,Friday
2024-02-03,,,,,,,0.90479,1.00267,1.79972,1.83434,1.80641,1.89373,Saturday
2024-02-04,,,,,,,0.90677,1.00461,1.81366,1.82496,1.82124,1.92807,Sunday
2024-02-05,,,,,,,0.90562,0.98797,1.79824,1.8359,1.81471,1.90776,Monday
2024-02-06,,,,,,,0.90504,1.00074,1.7882,1.83128,1.79984,1.88881,Tuesday
2024-02-07,,,,,,,0.91475,1.00107,1.79783,1.83279,1.80467,1.90677,Wednesday
2024-02-08,,,,,,,0.90666,0.99718,1.79857,1.83445,1.81144,1.91461,Thursday
2024-02-09,1.797,1.8442,1.8076,1.897,0.8915,0.9837,0.90534,0.98948,1.80351,1.83789,1.81123,1.91049,Friday
2024-02-10,,,,,,,0.90555,0.99859,1.81666,1.83663,1.82283,1.91803,Saturday
2024-02-11,,,,,,,0.90715,1.00663,1.8308,1.84054,1.83553,1.93671,Sunday
2024-02-12,,,,,,,0.89949,0.9995,1.81718,1.85238,1.81194,1.91027,Monday
2024-02-13,,,,,,,0.90738,1.00034,1.83125,1.8597,1.82575,1.92431,Tuesday
2024-02-14,,,,,,,0.90722,0.999,1.83605,1.86172,1.83188,1.92824,Wednesday
2024-02-15,,,,,,,0.8938,0.99988,1.83252,1.86101,1.82967,1.92619,Thursday
2024-02-16,1.8302,1.871,1.833,1.9199,0.8903,0.9846,0.89266,0.99736,1.82588,1.85852,1.82817,1.92302,Friday
2024-02-17,,,,,,,0.90506,1.00183,1.82564,1.85305,1.82912,1.93011,Saturday
2024-02-18,,,,,,,0.90653,1.00598,1.84545,1.84417,1.85134,1.9484,Sunday
2024-02-19,,,,,,,0.90554,0.99105,1.82567,1.86296,1.83099,1.92819,Monday
2024-02-20,,,,,,,0.90531,0.99792,1.82092,1.86404,1.83212,1.92919,Tuesday
2024-02-21,,,,,,,0.90543,0.98922,1.82173,1.86333,1.83126,1.93016,Wednesday
2024-02-22,,,,,,,0.90485,0.98939,1.81776,1.86216,1.82875,1.92796,Thursday
2024-02-23,1.8149,1.8684,1.8324,1.9197,0.8885,0.9849,0.90499,0.99322,1.80955,1.86076,1.82704,1.92499,Friday
2024-02-24,,,,,,,0.90544,0.99177,1.81096,1.85836,1.82985,1.9279,Saturday
2024-02-25,,,,,,,0.90653,0.99705,1.82492,1.85463,1.84492,1.94571,Sunday
2024-02-26,,,,,,,0.89518,0.99972,1.80792,1.85851,1.833,1.93051,Monday
2024-02-27,,,,,,,0.90682,0.99857,1.80918,1.86158,1.83805,1.93389,Tuesday
2024-02-28,,,,,,,0.89609,0.99906,1.81028,1.86176,1.8352,1.93392,Wednesday
2024-02-29,,,,,,,0.89597,0.99746,1.81015,1.86433,1.83616,1.93637,Thursday
2024-03-01,1.7978,1.8679,1.8333,1.9207,0.889,0.9859,0.8933,0.99085,1.79531,1.86239,1.83231,1.92907,Friday
2024-03-02,,,,,,,0.90579,0.9989,1.79385,1.8575,1.83576,1.93212,Saturday
2024-03-03,,,,,,,0.90645,0.99911,1.81157,1.85595,1.8516,1.94822,Sunday
2024-03-04,,,,,,,0.90639,1.00295,1.79153,1.86424,1.84024,1.9362,Monday
2024-03-05,,,,,,,0.89627,0.99637,1.79116,1.88146,1.84318,1.93679,Tuesday
2024-03-06,,,,,,,0.90688,0.99365,1.7941,1.87421,1.84673,1.9391,Wednesday
2024-03-07,,,,,,,0.90638,0.99844,1.78928,1.87054,1.84094,1.93681,Thursday
2024-03-08,1.7851,1.8766,1.8436,1.9296,0.8888,0.9857,0.8939,0.99557,1.77965,1.86428,1.83734,1.93333,Friday
2024-03-09,,,,,,,0.90592,0.99795,1.78476,1.86609,1.84008,1.93553,Saturday
2024-03-10,,,,,,,0.90639,0.99599,1.80102,1.86382,1.85338,1.95204,Sunday
2024-03-11,,,,,,,0.89318,0.9981,1.78236,1.86242,1.83971,1.93499,Monday
2024-03-12,,,,,,,0.89461,1.00344,1.77829,1.86334,1.83518,1.93296,Tuesday
2024-03-13,,,,,,,0.89402,1.00016,1.77917,1.86423,1.83937,1.93607,Wednesday
2024-03-14,,,,,,,0.89093,0.99753,1.78183,1.86796,1.84562,1.93846,Thursday
2024-03-15,1.7787,1.8755,1.8406,1.9282,0.882,0.9875,0.88806,1.00044,1.77254,1.87052,1.83764,1.93247,Friday
2024-03-16,,,,,,,0.89481,0.99915,1.78205,1.8669,1.84975,1.93984,Saturday
2024-03-17,,,,,,,0.89999,0.99806,1.79552,1.85611,1.85708,1.95281,Sunday
2024-03-18,,,,,,,0.88732,0.99122,1.77827,1.87466,1.84393,1.93946,Monday
2024-03-19,,,,,,,0.88922,0.98744,1.78805,1.88365,1.8533,1.94335,Tuesday
2024-03-20,,,,,,,0.88959,0.9961,1.78986,1.89159,1.85836,1.94626,Wednesday
2024-03-21,,,,,,,0.89067,1.0036,1.78998,1.89545,1.86213,1.95118,Thursday
2024-03-22,1.7871,1.9001,1.8619,1.9475,0.8829,0.9829,0.88706,0.99561,1.78418,1.89351,1.86321,1.94894,Friday
2024-03-23,,,,,,,0.8906,0.99867,1.7861,1.88527,1.8696,1.9536,Saturday
2024-03-24,,,,,,,0.89961,0.99766,1.80081,1.8882,1.87867,1.96629,Sunday
2024-03-25,,,,,,,0.88698,0.99956,1.78036,1.89196,1.8661,1.9537,Monday
2024-03-26,,,,,,,0.89168,1.00571,1.78376,1.8985,1.87584,1.95846,Tuesday
2024-03-27,,,,,,,0.88988,0.9997,1.78399,1.89979,1.8726,1.95786,Wednesday
2024-03-28,,,,,,,0.88975,0.99745,1.7806,1.90246,1.87623,1.96015,Thursday
2024-03-29,1.7649,1.9008,1.8644,1.9522,0.8781,0.9837,0.87952,0.99043,1.74376,1.87608,1.84221,1.93803,Friday
2024-03-30,,,,,,,0.88328,0.99378,1.75452,1.89078,1.85681,1.95314,Saturday
2024-03-31,,,,,,,0.89949,0.99796,1.78324,1.88994,1.87932,1.96744,Sunday
2024-04-01,,,,,,,0.90254,0.99459,1.78341,1.89569,1.88659,1.97211,Monday
2024-04-02,,,,,,,0.8842,0.99801,1.76981,1.90704,1.87656,1.96193,Tuesday
2024-04-03,,,,,,,0.89001,1.00532,1.77811,1.91761,1.88541,1.9664,Wednesday
2024-04-04,,,,,,,0.88794,0.99586,1.78555,1.9221,1.89019,1.9709,Thursday
2024-04-05,1.7899,1.9289,1.8964,1.9767,0.8798,0.9854,0.88624,0.9987,1.78721,1.92097,1.89164,1.97195,Friday
2024-04-06,,,,,,,0.89059,0.99989,1.79454,1.92087,1.90649,1.97307,Saturday
2024-04-07,,,,,,,0.89244,0.99767,1.81096,1.92152,1.90547,1.98068,Sunday
2024-04-08,,,,,,,0.88763,1.00226,1.79493,1.92476,1.89724,1.97572,Monday
2024-04-09,,,,,,,0.89082,1.0043,1.79642,1.93089,1.89884,1.97831,Tuesday
2024-04-10,,,,,,,0.89065,0.99395,1.79717,1.92555,1.89901,1.97866,Wednesday
2024-04-11,,,,,,,0.89,0.99513,1.79737,1.9262,1.89797,1.97716,Thursday
2024-04-12,1.7907,1.9316,1.9004,1.9826,0.8777,0.9851,0.88793,0.99872,1.78945,1.92633,1.9088,1.97694,Friday
2024-04-13,,,,,,,0.88992,0.99633,1.78892,1.92615,1.91565,1.97889,Saturday
2024-04-14,,,,,,,0.89931,0.99721,1.80574,1.92788,1.92763,1.98356,Sunday
2024-04-15,,,,,,,0.88629,1.00226,1.78833,1.93278,1.91235,1.98351,Monday
2024-04-16,,,,,,,0.88771,1.00539,1.78868,1.93865,1.90712,1.98651,Tuesday
2024-04-17,,,,,,,0.88935,1.00056,1.78983,1.94311,1.92038,1.98932,Wednesday
2024-04-18,,,,,,,0.88914,1.00164,1.78981,1.94683,1.92274,1.98972,Thursday
2024-04-19,1.7687,1.9396,1.9045,1.9894,0.8751,0.983,0.8808,0.99974,1.76491,1.92516,1.89065,1.97684,Friday
2024-04-20,,,,,,,0.88441,0.99949,1.75709,1.92753,1.89266,1.98175,Saturday
2024-04-21,,,,,,,0.8926,1.01267,1.7775,1.9324,1.93051,1.98658,Sunday
2024-04-22,,,,,,,0.88595,1.00017,1.76437,1.93664,1.91543,1.98545,Monday
2024-04-23,,,,,,,0.88873,1.00448,1.76104,1.932,1.9057,1.98563,Tuesday
2024-04-24,,,,,,,0.88841,0.98951,1.75284,1.92681,1.89881,1.98252,Wednesday
2024-04-25,,,,,,,0.8877,0.99955,1.75512,1.9315,1.90212,1.98457,Thursday
2024-04-26,1.7521,1.9365,1.9042,1.9918,0.8762,0.9841,0.88724,0.99978,1.75151,1.93018,1.89906,1.98379,Friday
2024-04-27,,,,,,,0.88975,1.00218,1.75036,1.93208,1.91447,1.98323,Saturday
2024-04-28,,,,,,,0.89141,0.99693,1.76251,1.92739,1.90873,1.98558,Sunday
2024-04-29,,,,,,,0.8864,1.00057,1.75176,1.93167,1.9153,1.98549,Monday
2024-04-30,,,,,,,0.88681,1.00245,1.75239,1.93733,1.91303,1.98497,Tuesday
2024-05-01,,,,,,,0.90183,1.00698,1.76143,1.93277,1.92309,1.9904,Wednesday
2024-05-02,,,,,,,0.88183,0.99025,1.74347,1.93821,1.90182,1.98499,Thursday
2024-05-03,1.7399,1.9325,1.9009,1.9894,0.8759,0.987,0.88554,0.99902,1.73757,1.92424,1.89477,1.98017,Friday
2024-05-04,,,,,,,0.88862,0.9942,1.72988,1.92144,1.89159,1.97849,Saturday
2024-05-05,,,,,,,0.89934,1.00935,1.74268,1.91985,1.90196,1.9822,Sunday
2024-05-06,,,,,,,0.88458,1.0004,1.72805,1.91541,1.88663,1.97694,Monday
2024-05-07,,,,,,,0.88619,1.0044,1.71814,1.90843,1.87284,1.96922,Tuesday
2024-05-08,,,,,,,0.90031,1.00449,1.72544,1.90582,1.88883,1.9753,Wednesday
2024-05-09,,,,,,,0.88898,1.01151,1.72898,1.9088,1.89143,1.97725,Thursday
2024-05-10,1.7186,1.9115,1.882,1.9752,0.8741,0.9862,0.88507,1.00325,1.71324,1.90005,1.87347,1.96777,Friday
2024-05-11,,,,,,,0.88839,0.99461,1.71415,1.89753,1.8707,1.96799,Saturday
2024-05-12,,,,,,,0.89873,0.99632,1.73019,1.90453,1.89482,1.97694,Sunday
2024-05-13,,,,,,,0.8754,1.00173,1.71963,1.89866,1.87542,1.96718,Monday
2024-05-14,,,,,,,0.88889,1.00438,1.7156,1.8967,1.86915,1.96185,Tuesday
2024-05-15,,,,,,,0.88918,1.00411,1.7193,1.89225,1.87279,1.96297,Wednesday
2024-05-16,,,,,,,0.89011,1.00075,1.70806,1.89167,1.85924,1.95659,Thursday
2024-05-17,1.7048,1.8887,1.8569,1.9533,0.8677,0.987,0.88853,1.00115,1.69725,1.88401,1.85096,1.9473,Friday
2024-05-18,,,,,,,0.88414,0.99727,1.69876,1.8776,1.84681,1.94773,Saturday
2024-05-19,,,,,,,0.89894,0.99413,1.71782,1.88466,1.86638,1.96161,Sunday
2024-05-20,,,,,,,0.89296,1.01073,1.71589,1.88114,1.86566,1.9622,Monday
2024-05-21,,,,,,,0.87901,0.99978,1.70209,1.88202,1.84538,1.94733,Tuesday
2024-05-22,,,,,,,0.8908,0.99999,1.70371,1.88486,1.84647,1.94907,Wednesday
2024-05-23,,,,,,,0.8919,0.99136,1.70489,1.88137,1.85053,1.94711,Thursday
2024-05-24,1.6985,1.8816,1.8448,1.9443,0.866,0.9848,0.89101,1.00157,1.69894,1.87402,1.8417,1.9408,Friday
2024-05-25,,,,,,,0.89207,0.99125,1.69506,1.87005,1.83489,1.94296,Saturday
2024-05-26,,,,,,,0.89892,0.99698,1.70863,1.87052,1.84917,1.95316,Sunday
2024-05-27,,,,,,,0.89109,1.00081,1.69801,1.86919,1.83486,1.94074,Monday
2024-05-28,,,,,,,0.89031,1.00236,1.69711,1.86881,1.834,1.93917,Tuesday
2024-05-29,,,,,,,0.89167,1.00121,1.69465,1.86423,1.83067,1.936,Wednesday
2024-05-30,,,,,,,0.88474,0.99327,1.6909,1.86495,1.83055,1.93602,Thursday
2024-05-31,1.6954,1.8711,1.8339,1.9346,0.8624,0.9844,0.88301,0.99933,1.69096,1.86313,1.83294,1.93305,Friday
2024-06-01,,,,,,,0.88847,0.99657,1.6965,1.85797,1.83239,1.93736,Saturday
2024-06-02,,,,,,,0.89919,0.99684,1.70828,1.86537,1.84178,1.94901,Sunday
2024-06-03,,,,,,,0.88542,0.99059,1.68846,1.85647,1.81941,1.93045,Monday
2024-06-04,,,,,,,0.88561,1.00002,1.6908,1.85289,1.82311,1.93181,Tuesday
2024-06-05,,,,,,,0.88296,0.99866,1.68571,1.84892,1.81658,1.92838,Wednesday
2024-06-06,,,,,,,0.84331,0.9938,1.67825,1.84593,1.81028,1.92251,Thursday
2024-06-07,1.6738,1.8427,1.8078,1.9128,0.8414,0.9854,0.84209,0.9989,1.66941,1.83621,1.80155,1.91473,Friday
2024-06-08,,,,,,,0.84943,0.99114,1.66954,1.83055,1.79569,1.91506,Saturday
2024-06-09,,,,,,,0.84974,0.9975,1.68202,1.83776,1.81388,1.93229,Sunday
2024-06-10,,,,,,,0.84084,0.99574,1.66756,1.82935,1.79281,1.89997,Monday
2024-06-11,,,,,,,0.84438,1.00471,1.67101,1.8299,1.79718,1.91267,Tuesday
